,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
2766,US,48594513,R1XEC2K953H9C7,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,0,0,N,Y,LEAKS!!  TERRIBLE RETURN POLICY BY AMAZON!!!!!  ALL CAPS ON PURPOSE!!!!!,"My wife and I decided to purchase this air mattress (mid May) in preparation for visitors over the summer.  Unfortunately, we didn't use the bed until this weekend and found out that it leaks terribly.  Numerous times throughout the night it had to be refilled, which consequently requires everyone to get off of the mattress while inflating.  Didn't realize Amazon's return policy was only 30 days.......won't happen again.  I used some Mr. Bubbles and found bubbles leaking around the entire face plate where the pump is mounted.  Brand new, which makes a person wonder about their quality assurance program.  Absolute junk in my opinion.",6/30/2013
2767,US,24142793,R1RI5OL3LLI1WY,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Excellent choice.,"I typically read many Amazon reviews and carefully study all related products. I initially came looking for a Coleman bed that my son uses, but based on reviews I decided to purchase this bed for guests. It has met all of our expectations.",6/30/2013
2768,US,11953169,R2I42A192WI69N,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Comfortable Bed,Bought this bed when I went to visit my son.  Instead of moving out one of my grandchildren from their bedroom I set up the bed in their den.  It was a great buy and I had a good nights sleep in comfort with bad hip and all.,6/29/2013
2769,US,22930966,R344XB0HTK8YYB,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Intex Queen Airbed,I use this airbed as my primary bed.  It's better then buying an expensive custom bed that does the same thing.  I love it.,6/29/2013
2770,US,13951345,R34RBDJVR6J8XG,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Most comfortable air mattress I've ever slept on.,"It blows up in a few mins, and deflates the same with the built in air pump. Quick and easy.<br /><br />I have a tempurpedic, and I got this so friends could crash for the weekend in my living room.<br /><br />I was caught off guard how comfy this thing was, and I actually considered just leaving it up in front of the TV and spending the rest of my days on it.",6/29/2013
2771,US,33407069,R3V6QW2ZPKAXLI,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Excellent Product,"The negative reviews of this air bed baffle me. I have found it to be 5 star +. Just read the simple instructions (expect some initial deflation as the vinyl settles in, then air it up again in a couple of days). The built-in pump is a brilliant feature (much better than dragging out your portable inflator and trying to mate it to the mattress) -- inflates in just three minutes or so. Deflate and put away after the unexpected bedding crisis has passed. One tip, however. I suggest leaving it outside for the first couple of days or cleaning it with a baking soda solution to get rid of the initial vinyl &#34;smell.&#34;",6/28/2013
2772,US,48114180,RZH89U6923C3V,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,2,0,0,N,Y,What... the freak. The seams popped!,"The air mattress was great to sleep on. But my husband and I, being 150lbs and 180lbs, managed to break the seams on the mattress just by rolling in our sleep! Now, where there were the nice comfy ridges on the surface, there's now massively-inflated rows (all in random places, and sometimes two of them connected into one huge lump of a row) that cause you to roll into the other person at night just by being so dang huge. It's a comfy mattress for the smaller individual, but not for the athletic types with more mass on them. Poor design if you're not a small person.<br /><br />If anyone knows what I'm talking about/has had this happen to them, you understand my angst. Just a whole load of discomfort after the seams break loose.",6/28/2013
2773,US,17809287,R1BRLHZF5J9J2D,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Best bed for the BEST price!,"This will be the second bed I'll be buying.  I used to have an aerobed brand bed, cost me $190.00.  It was short/shallow and not as comfortable (being so close to the ground).  This one is more comfortable for guests since it's a raised bed.  Flocked top keeps blankets on the bed.  I had mine about 2 years before having to replace it.  it got used a lot!!!  I will never buy an aerobed again.  Lasted about the same time for 1/4 of the price.",6/28/2013
2774,US,32608686,R2MAXDQNFARDES,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Total worth it for the pump alone.,"Nice, comfortable, easy to blow up and take down.<br />It looked kinda cheap online but its a good product.<br />Only thought is how to pump it up when camping.<br />Probably have to get some other power source.",6/27/2013
2775,US,16640530,R3G610MISGSEN6,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,0,0,N,Y,Great airbed!,This airbed is comfortable and durable and good quality for the money. It worked well as a temporary bed for me. We've been happy with our purchase!,6/27/2013
2776,US,11706031,RJP3ZLJ65OP1J,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,1,1,N,Y,Intex raised downey queen airbed .,Our son had to move back in with us on a temporary basis and out of financial necessity we elected to purchase an air matress sort of as an afterthought. We have found great success with this purchase. It has served our needs in every way plus gives us portability in the event we travel..<br />Jack Ayres,6/27/2013
2777,US,8764294,R3FNQW9IXMAMBX,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Bigger and Better than I expected!,"Inflates in about 3 minutes, Deflates itself (completely, just turn valve and turn motor on) and easy to package and put away! Perfect height! Could not imagine a better option for the money!",6/27/2013
2778,US,16579421,ROO07NWX2PCDS,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Perfect,This air mattress is great.  We've had several guests stay on it and everyone has enjoyed it.  It is taller than you may expect but makes it great to get in and out of.,6/26/2013
2779,US,52310394,R1C42D7IU4DHLU,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,3,1,2,N,N,"Doesn't take batteries, difficult to use camping!","Yes there is an included air pump but it must be plugged into a wall socket, making it difficult to take camping.  Mattress is comfortable though",6/26/2013
2780,US,41888255,R2ROV5B4A65Q6Z,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,1,1,N,Y,Guests and Sleeping Arrangements,I have a few times each year where a couch is not going to be ideal for my guests.  The Raided Downy Bed is the perfect option.  It is compact when not in use and very comfortable.  A must have is the electric pump.  I just love this option and you will too as the price point on the item is a win win.,6/26/2013
2781,US,43681518,RAWGZPGJ35UZX,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,0,1,N,Y,It was broken after 15 days of use!,"It was broken after 15 days of use!<br />I wish we started using it the moment we received it so I could return it on time.<br />Very, very disappointed!",6/25/2013
2782,US,17053934,R27EBRJ45EMDQT,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,0,0,N,Y,Good value for the price,"Worked out great for our house guests, but realized after that you have to use it a few times to help it stay inflated optimally.",6/25/2013
2783,US,4884515,R30G0FI9QCF14X,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Easy to set up,"Easy to use and set up, wish i would have had a portable pump to make it easier to blow up while camping",6/25/2013
2784,US,48974345,R1P0VJDTRWCU21,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,1,1,N,Y,Best ever,"Best air mattress I have ever slept on!  Holds air, firm and comfortable.  First time I absolutely have had to give a review.",6/25/2013
2785,US,14950649,R215NI2O4JQ6R,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Great product!,"It fills up fast, is more than what I expected, and feels great to sleep on like a real bed!",6/24/2013
2786,US,17463209,R23W9UJ9JJLZ5O,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,great item,"this air bed is very comfortable, very sturdy.  I use it for overflow of family or guests but it really could be a permanent bed; it's that comfortable.  Found it for $50 which makes it extra special.  The pump is reversible so deflation is quick",6/24/2013
2787,US,50365041,R3FGV1BO8IO9RJ,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,2,3,N,N,worst beds every horrible company,I recieved an airbed from this company on my birthday that was unused within 2 weeks of use 2 of the seams busted and now half the bed is 5 inches higher then the rest it has caused my back to hurt when sleeping on it i called the company and talked to 2 horrible customer serice reps one of which hung up on me. when finally talked to a manager she said she couldnt help me with any refund without a verified reciept. I will never buy another matress from this horrible company,6/24/2013
2788,US,29873474,R11CKFKHHQZKG0,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,1,1,N,Y,Great Bed,I have used this bed 10 times so far including setting it up and deflating it every day on vacation last week and it works great.  Holds my 270 lbs. and my 140 lb wife. I am going to buy another for when my children have big sleepovers.,6/24/2013
2789,US,43135183,R1EWOSIXJCCJ08,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,2,1,1,N,Y,Intex Raised Downy Queen Airbed with Built-in Electric Pump,"I really appreciate how quickly this item arrived.  I am, however, greatly disappointed that it does not hold the air well at all.  Being an average sized person, I expected it to hold the air all night but by morning the Intex Raised Downy Queen Airbed with Built-in Electric Pump had lost air.  I can only guess if there had been 2 people using it, it would have been Really deflated.<br />  I would like to return it but no longer have the shipping information, etc.  I did respond right away with my concern but until this request for feedback, I have not heard from anyone.",6/23/2013
2790,US,18792510,RIC1A456THT9H,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,0,0,N,Y,perfect,we enjoy using this when we go camping or to family house for visits.  Very pleased with the product and the price,6/23/2013
